Order.Date,Region,Category,Sub.Category,Sales,Profit,Customer.Name,Segment
2013-07-26,Central,Office Supplies,Labels,16,5.6956,Ken Heidel,Corporate
2013-09-06,Central,Office Supplies,Fasteners,16,5.3352,Don Miller,Corporate
2013-09-06,Central,Office Supplies,Paper,10,3.7584,Don Miller,Corporate
2013-09-06,Central,Office Supplies,Paper,26,9.072,Don Miller,Corporate
2013-09-07,Central,Office Supplies,Storage,11,0.8088,Bruce Geld,Consumer
2013-09-09,Central,Office Supplies,Storage,131,-32.784,Anna Gayman,Consumer
2013-09-09,Central,Office Supplies,Storage,36,3.5952,Anna Gayman,Consumer
2013-12-03,Central,Office Supplies,Paper,31,9.63,Muhammed Yedwab,Corporate
2014-03-05,Central,Office Supplies,Labels,2,0.8624,Tonja Turnell,Home Office
2014-03-05,Central,Office Supplies,Storage,9,0.654,Tonja Turnell,Home Office
2014-03-21,Central,Office Supplies,Paper,57,19.1376,Harry Greene,Consumer
2014-03-21,Central,Office Supplies,Paper,274,102.774,Harry Greene,Consumer
2014-05-13,Central,Office Supplies,Storage,128,-15.99,Alyssa Crouse,Corporate
2014-05-15,Central,Office Supplies,Art,46,5.775,Greg Tran,Consumer
2014-05-15,Central,Office Supplies,Paper,48,16.1838,Greg Tran,Consumer
2014-05-15,Central,Office Supplies,Paper,77,26.9024,Greg Tran,Consumer
2014-08-06,Central,Office Supplies,Storage,151,7.5528,Nick Zandusky,Home Office
2014-09-16,Central,Office Supplies,Paper,32,11.5536,Brenda Bowman,Corporate
2014-09-18,Central,Office Supplies,Art,10,3.2214,Sanjit Jacobs,Home Office
2014-10-29,Central,Office Supplies,Paper,16,5.4432,Keith Herrera,Consumer
2014-11-20,Central,Office Supplies,Art,13,3.912,Nathan Cano,Consumer
2014-12-03,Central,Office Supplies,Art,12,2.128,Roy Phan,Corporate
2011-04-02,Central,Office Supplies,Paper,27,9.352,Sam Craven,Consumer
2011-04-02,Central,Office Supplies,Paper,33,10.465,Sam Craven,Consumer
2011-07-05,Central,Office Supplies,Storage,281,-35.178,Dan Campbell,Consumer
2011-07-05,Central,Office Supplies,Storage,221,-44.1552,Dan Campbell,Consumer
2011-09-07,Central,Office Supplies,Art,22,3.5529,Sam Zeldin,Home Office
2011-12-13,Central,Office Supplies,Supplies,3,0.365,Ralph Arnett,Consumer
2012-07-30,Central,Office Supplies,Storage,62,6.1792,Corey Catlett,Corporate
2013-04-06,Central,Office Supplies,Storage,158,13.8572,Gary Mitchum,Home Office
2013-06-13,Central,Office Supplies,Art,11,3.9424,Arthur Wiediger,Home Office
2013-06-13,Central,Office Supplies,Paper,16,5.6376,Arthur Wiediger,Home Office
2013-06-13,Central,Office Supplies,Storage,68,6.7536,Arthur Wiediger,Home Office
2013-08-28,Central,Office Supplies,Paper,80,27.972,Todd Boyes,Corporate
2013-08-28,Central,Office Supplies,Storage,14,1.062,Todd Boyes,Corporate
2013-10-04,Central,Office Supplies,Envelopes,16,5.0856,Hunter Lopez,Consumer
2013-10-21,Central,Office Supplies,Fasteners,25,7.89,Chuck Magee,Consumer
2013-10-21,Central,Office Supplies,Paper,51,15.9425,Chuck Magee,Consumer
2013-12-24,Central,Office Supplies,Labels,45,14.742,Laura Armstrong,Corporate
2014-01-27,Central,Office Supplies,Storage,18,1.816,Claire Gute,Consumer
2014-02-18,Central,Office Supplies,Art,175,52.632,Cyra Reiten,Home Office
2014-04-22,Central,Office Supplies,Paper,21,7.2576,Katherine Nockton,Corporate
2014-07-03,Central,Office Supplies,Paper,164,59.4355,Adrian Hane,Home Office
2014-07-04,Central,Office Supplies,Paper,274,92.4399,Frank Hawley,Corporate
2014-10-20,Central,Office Supplies,Paper,29,9.9468,Matt Abelman,Home Office
2014-12-10,Central,Office Supplies,Storage,27,2.724,Ken Brennan,Corporate
2011-03-01,Central,Office Supplies,Storage,137,8.5845,Giulietta Weimer,Consumer
2011-04-18,Central,Office Supplies,Art,3,1.008,Kunst Miller,Consumer
2011-04-18,Central,Office Supplies,Envelopes,149,50.4063,Kunst Miller,Consumer
2011-04-25,Central,Office Supplies,Art,6,0.546,Dianna Arnett,Home Office
2011-04-25,Central,Office Supplies,Paper,10,3.6288,Dianna Arnett,Home Office
2011-06-06,Central,Office Supplies,Labels,100,33.831,Valerie Takahito,Home Office
2011-08-17,Central,Office Supplies,Paper,16,5.4432,Ken Black,Corporate
2011-09-08,Central,Office Supplies,Paper,18,6.2664,Kean Takahito,Consumer
2011-09-08,Central,Office Supplies,Paper,182,61.4628,Kean Takahito,Consumer
2011-09-25,Central,Office Supplies,Envelopes,3,1.1016,Michelle Tran,Home Office
2011-09-25,Central,Office Supplies,Paper,34,10.56,Michelle Tran,Home Office
2011-11-07,Central,Office Supplies,Supplies,41,3.5623,Steven Cartwright,Consumer
2011-11-11,Central,Office Supplies,Art,68,6.756,Karen Daniels,Consumer
2011-11-11,Central,Office Supplies,Paper,22,7.8735,Karen Daniels,Consumer
2011-11-11,Central,Office Supplies,Paper,262,95.0968,Karen Daniels,Consumer
2011-11-12,Central,Office Supplies,Art,3,0.334,Darren Budd,Corporate
2011-11-12,Central,Office Supplies,Paper,36,12.7008,Darren Budd,Corporate
2011-11-12,Central,Office Supplies,Supplies,17,-3.123,Darren Budd,Corporate
2011-11-15,Central,Office Supplies,Envelopes,605,204.0714,Peter Bühler,Consumer
2012-01-30,Central,Office Supplies,Paper,14,5.0064,Jeremy Pistek,Consumer
2012-03-22,Central,Office Supplies,Storage,130,-25.9136,Dean Braden,Consumer
2012-03-31,Central,Office Supplies,Paper,98,35.6613,Ed Braxton,Corporate
2012-04-28,Central,Office Supplies,Storage,24,2.6811,Russell Applegate,Consumer
2012-05-02,Central,Office Supplies,Labels,9,2.9889,Noah Childs,Corporate
2012-05-12,Central,Office Supplies,Paper,128,41.5688,James Galang,Consumer
2012-06-19,Central,Office Supplies,Storage,229,14.3075,Katherine Murray,Home Office
2012-08-06,Central,Office Supplies,Labels,36,13.32,Rachel Payne,Corporate
2012-08-06,Central,Office Supplies,Paper,57,19.1376,Rachel Payne,Corporate
2012-09-05,Central,Office Supplies,Supplies,69,-14.688,Cathy Armstrong,Home Office
2012-10-08,Central,Office Supplies,Art,3,0.559,Brian Thompson,Consumer
2012-11-07,Central,Office Supplies,Art,24,5.319,Adrian Barton,Consumer
2012-11-07,Central,Office Supplies,Storage,178,-28.8678,Adrian Barton,Consumer
2012-11-07,Central,Office Supplies,Storage,85,-16.9568,Adrian Barton,Consumer
2012-11-07,Central,Office Supplies,Paper,77,26.824,Doug O'Connell,Consumer
2012-12-27,Central,Office Supplies,Envelopes,113,35.415,Steve Nguyen,Home Office
2013-04-19,Central,Office Supplies,Storage,1555,77.7468,Thea Hudgings,Corporate
2013-07-26,Central,Office Supplies,Envelopes,21,7.0659,Bill Eplett,Home Office
2013-09-05,Central,Office Supplies,Art,62,7.0173,Ivan Liston,Consumer
2013-09-05,Central,Office Supplies,Art,4,1.0269,Ivan Liston,Consumer
2013-09-06,Central,Office Supplies,Fasteners,28,4.266,Gary Hansen,Home Office
2013-09-12,Central,Office Supplies,Envelopes,100,33.6042,Ryan Crowe,Consumer
2013-10-25,Central,Office Supplies,Paper,16,5.4432,Jennifer Patt,Corporate
2013-11-20,Central,Office Supplies,Envelopes,41,13.8267,Eric Hoffmann,Consumer
2013-11-20,Central,Office Supplies,Fasteners,58,21.888,Eric Hoffmann,Consumer
2013-11-20,Central,Office Supplies,Paper,10,3.6288,Eric Hoffmann,Consumer
2013-11-20,Central,Office Supplies,Storage,101,-16.3644,Eric Hoffmann,Consumer
2013-11-23,Central,Office Supplies,Art,24,2.6568,Jeremy Ellison,Consumer
2013-11-23,Central,Office Supplies,Labels,2,0.6786,Jeremy Ellison,Consumer
2014-03-05,Central,Office Supplies,Paper,90,32.4684,Darren Powers,Consumer
2014-03-18,Central,Office Supplies,Paper,10,3.21,Philisse Overcash,Home Office
2014-03-27,Central,Office Supplies,Paper,74,23.235,Heather Kirkland,Corporate
2014-03-27,Central,Office Supplies,Storage,32,2.4174,Heather Kirkland,Corporate
2014-04-16,Central,Office Supplies,Paper,21,7.2576,Shirley Daniels,Home Office
2014-04-17,Central,Office Supplies,Storage,33,-7.7292,Natalie DeCherney,Consumer
2014-05-24,Central,Office Supplies,Fasteners,2,0.6156,Ken Lonsdale,Consumer
2014-05-24,Central,Office Supplies,Storage,49,-11.5938,Ken Lonsdale,Consumer
2014-05-26,Central,Office Supplies,Storage,50,-11.2806,Jeremy Lonsdale,Consumer
2014-06-03,Central,Office Supplies,Paper,11,3.7408,John Dryer,Consumer
2014-06-20,Central,Office Supplies,Paper,146,47.5072,Zuschuss Carroll,Consumer
2014-08-18,Central,Office Supplies,Art,8,1.002,Emily Ducich,Home Office
2014-08-18,Central,Office Supplies,Supplies,6,-1.041,Emily Ducich,Home Office
2014-09-12,Central,Office Supplies,Paper,10,3.21,Cindy Chapman,Consumer
2014-09-16,Central,Office Supplies,Art,32,8.3328,Charles Crestani,Consumer
2014-11-23,Central,Office Supplies,Art,36,2.232,Frank Olsen,Consumer
2014-11-25,Central,Office Supplies,Fasteners,11,2.5707,Greg Tran,Consumer
2014-11-26,Central,Office Supplies,Art,19,3.7376,Rose O'Brian,Consumer
2014-12-23,Central,Office Supplies,Paper,76,26.558,Alex Grayson,Consumer
2014-12-23,Central,Office Supplies,Paper,26,9.072,Alex Grayson,Consumer
2011-04-18,Central,Technology,Accessories,228,28.497,Kunst Miller,Consumer
2011-05-11,Central,Technology,Accessories,47,7.6154,Raymond Messe,Consumer
2011-09-07,Central,Technology,Accessories,47,-2.918,Sam Zeldin,Home Office
2011-09-07,Central,Technology,Phones,197,14.7582,Sam Zeldin,Home Office
2011-11-11,Central,Technology,Phones,241,15.0735,Karen Daniels,Consumer
2011-11-11,Central,Technology,Phones,148,16.704,Karen Daniels,Consumer
2011-11-12,Central,Technology,Accessories,80,20.8719,Darren Budd,Corporate
2012-02-06,Central,Technology,Accessories,19,4.4004,Trudy Schmidt,Consumer
2012-03-05,Central,Technology,Phones,32,2.394,Mike Vittorini,Consumer
2012-03-22,Central,Technology,Accessories,18,5.2877,Dean Braden,Consumer
2012-04-06,Central,Technology,Accessories,25,4.4604,Thomas Thornton,Consumer
2012-05-02,Central,Technology,Phones,158,13.8579,Noah Childs,Corporate
2012-05-04,Central,Technology,Phones,946,118.293,Anna Häberlin,Corporate
2012-05-12,Central,Technology,Phones,619,69.6546,James Galang,Consumer
2012-06-26,Central,Technology,Phones,972,109.3365,Valerie Dominguez,Consumer
2012-09-04,Central,Technology,Accessories,134,6.7188,David Smith,Corporate
2012-09-21,Central,Technology,Accessories,151,32.13,Stuart Van,Corporate
2012-09-21,Central,Technology,Phones,946,118.293,Stuart Van,Corporate
2012-09-26,Central,Technology,Phones,1114,376.11,Steven Cartwright,Consumer
2012-10-23,Central,Technology,Phones,150,15.0384,Joe Elijah,Consumer
2012-12-08,Central,Technology,Phones,120,11.996,Joel Jenkins,Home Office
2012-12-11,Central,Technology,Accessories,160,35.9964,Stuart Calhoun,Consumer
2012-12-20,Central,Technology,Accessories,101,21.42,Emily Ducich,Home Office
2012-12-27,Central,Technology,Phones,371,41.7564,Steve Nguyen,Home Office
2013-04-09,Central,Technology,Accessories,432,64.7892,Zuschuss Carroll,Consumer
2013-04-25,Central,Technology,Accessories,259,64.674,Cathy Armstrong,Home Office
2013-05-10,Central,Technology,Phones,19,1.9136,Mick Brown,Consumer
2013-05-31,Central,Technology,Accessories,224,11.198,Annie Thurman,Consumer
2013-05-31,Central,Technology,Phones,80,7.996,Annie Thurman,Consumer
2013-07-15,Central,Technology,Phones,420,52.493,Bryan Mills,Consumer
2013-07-24,Central,Technology,Phones,115,11.5136,Ivan Liston,Consumer
2013-09-03,Central,Technology,Accessories,160,33.9065,Ross DeVincentis,Home Office
2013-09-09,Central,Technology,Accessories,58,0.7198,Anna Gayman,Consumer
2013-09-11,Central,Technology,Phones,720,53.997,Kean Thornton,Consumer
2013-11-06,Central,Technology,Accessories,172,45.1395,Emily Phan,Consumer
2013-11-11,Central,Technology,Accessories,280,48.9902,Maxwell Schwartz,Consumer
2013-11-20,Central,Technology,Phones,72,25.186,Eric Hoffmann,Consumer
2013-11-21,Central,Technology,Phones,151,13.2293,Erica Hackney,Consumer
2013-11-21,Central,Technology,Phones,123,46.095,David Wiener,Corporate
2013-11-23,Central,Technology,Accessories,24,-0.6008,Jeremy Ellison,Consumer
2013-12-24,Central,Technology,Phones,288,35.985,Laura Armstrong,Corporate
2013-12-24,Central,Technology,Phones,132,14.8365,Laura Armstrong,Corporate
2013-12-24,Central,Technology,Phones,454,39.6879,Laura Armstrong,Corporate
2014-02-10,Central,Technology,Accessories,128,15.998,Tom Prescott,Consumer
2014-02-18,Central,Technology,Phones,438,-87.6672,Cyra Reiten,Home Office
2014-03-19,Central,Technology,Phones,538,47.0351,Thomas Thornton,Consumer
2014-03-27,Central,Technology,Accessories,144,1.7995,Heather Kirkland,Corporate
2014-03-27,Central,Technology,Copiers,2400,569.9905,Heather Kirkland,Corporate
2014-03-28,Central,Technology,Accessories,40,6.9986,Caroline Jumper,Consumer
2014-04-22,Central,Technology,Accessories,48,8.3958,Katherine Nockton,Corporate
2014-05-15,Central,Technology,Phones,8,0.6993,Greg Tran,Consumer
2014-05-29,Central,Technology,Phones,54,4.0776,Jonathan Howell,Consumer
2014-09-09,Central,Technology,Accessories,85,20.235,Alex Russell,Corporate
2014-09-18,Central,Technology,Phones,1416,88.485,Sanjit Jacobs,Home Office
2014-10-20,Central,Technology,Phones,17,5.2125,Rick Duston,Consumer
2014-10-29,Central,Technology,Accessories,24,-2.7,Keith Herrera,Consumer
2014-10-29,Central,Technology,Accessories,26,-3.272,Keith Herrera,Consumer
2014-11-22,Central,Technology,Phones,55,-12.4146,Henia Zydlo,Consumer
2014-11-26,Central,Technology,Phones,300,37.495,Rose O'Brian,Consumer
2011-11-21,Central,Technology,Phones,268,16.7475,Jason Klamczynski,Corporate
2012-01-03,Central,Technology,Accessories,398,84.66,Amy Hunt,Consumer
2012-02-09,Central,Technology,Accessories,21,6.5,Michael Stewart,Corporate
2012-04-02,Central,Technology,Accessories,48,1.7991,Michael Oakman,Consumer
2012-04-02,Central,Technology,Accessories,50,-0.6265,Michael Oakman,Consumer
2012-08-28,Central,Technology,Phones,1100,82.497,Ben Peterman,Corporate
2013-03-09,Central,Technology,Accessories,28,8.388,Sanjit Jacobs,Home Office
2013-04-29,Central,Technology,Phones,370,41.5773,Nona Balk,Corporate
2013-07-19,Central,Technology,Accessories,16,3.3099,Susan Vittorini,Consumer
2013-09-07,Central,Technology,Phones,330,37.0782,Yoseph Carroll,Corporate
2013-09-09,Central,Technology,Phones,60,21.7355,Ken Black,Corporate
2013-11-25,Central,Technology,Accessories,95,-2.3748,Neola Schneider,Consumer
2013-11-25,Central,Technology,Accessories,298,-7.4394,Neola Schneider,Consumer
2013-11-25,Central,Technology,Phones,658,49.3164,George Ashbrook,Consumer
2013-11-30,Central,Technology,Accessories,58,16.7946,Nick Crebassa,Corporate
2014-06-09,Central,Technology,Phones,382,28.6182,Tiffany House,Corporate
2014-08-08,Central,Technology,Accessories,119,-13.4379,Chloris Kastensmidt,Consumer
2014-10-13,Central,Technology,Accessories,40,-1.4994,Sung Pak,Corporate
2014-10-13,Central,Technology,Accessories,792,128.6805,Matthew Grinstein,Home Office
2014-10-13,Central,Technology,Phones,370,27.7158,Matthew Grinstein,Home Office
2014-11-06,Central,Technology,Phones,493,55.4364,Elizabeth Moffitt,Corporate
2014-11-12,Central,Technology,Phones,35,12.3144,Patrick Gardner,Consumer
2014-11-13,Central,Technology,Accessories,45,-0.5598,Lindsay Shagiari,Home Office
2014-11-13,Central,Technology,Phones,68,8.499,Lindsay Shagiari,Home Office
2014-11-24,Central,Technology,Phones,196,19.596,Alan Hwang,Consumer
2011-03-17,Central,Office Supplies,Art,4,0.3336,Annie Zypern,Consumer
2011-03-17,Central,Office Supplies,Paper,5,1.8792,Annie Zypern,Consumer
2011-03-17,Central,Office Supplies,Paper,16,5.4432,Annie Zypern,Consumer
2011-05-18,Central,Office Supplies,Paper,4,1.4442,George Ashbrook,Consumer
2011-07-09,Central,Office Supplies,Paper,10,3.6288,Brian Moss,Corporate
2011-07-09,Central,Office Supplies,Paper,14,4.485,Brian Moss,Corporate
2011-07-20,Central,Office Supplies,Storage,343,38.5722,Katherine Murray,Home Office
2011-07-21,Central,Office Supplies,Envelopes,88,29.673,Harry Marie,Corporate
2011-10-03,Central,Office Supplies,Fasteners,4,0.8688,Russell D'Ascenzo,Consumer
2011-10-03,Central,Office Supplies,Fasteners,15,-3.768,Russell D'Ascenzo,Consumer
2011-10-03,Central,Office Supplies,Labels,5,1.7248,Russell D'Ascenzo,Consumer
2011-10-07,Central,Office Supplies,Storage,107,10.744,John Grady,Corporate
2011-11-21,Central,Office Supplies,Envelopes,2,0.5508,Jason Klamczynski,Corporate
2012-01-03,Central,Office Supplies,Art,7,0.7938,Amy Hunt,Consumer
2012-08-05,Central,Office Supplies,Storage,33,-1.2558,Anna Häberlin,Corporate
2012-08-05,Central,Office Supplies,Supplies,23,-4.896,Anna Häberlin,Corporate
2012-10-15,Central,Office Supplies,Paper,5,1.8704,Claire Gute,Consumer
2012-10-15,Central,Office Supplies,Envelopes,4,1.674,Lindsay Shagiari,Home Office
2012-12-05,Central,Office Supplies,Art,45,4.504,Sandra Flanagan,Consumer
2013-01-31,Central,Office Supplies,Paper,16,5.4432,Aimee Bixby,Consumer
2013-03-06,Central,Office Supplies,Envelopes,149,50.4063,Rob Williams,Corporate
2013-03-06,Central,Office Supplies,Storage,13,-0.812,Rob Williams,Corporate
2013-03-09,Central,Office Supplies,Envelopes,146,49.3938,Sanjit Jacobs,Home Office
2013-04-04,Central,Office Supplies,Paper,10,3.21,Steven Roelle,Home Office
2013-04-29,Central,Office Supplies,Labels,16,5.6956,Nona Balk,Corporate
2013-05-22,Central,Office Supplies,Paper,83,30.996,Alejandro Savely,Corporate
2013-07-11,Central,Office Supplies,Art,154,17.352,Logan Haushalter,Consumer
2013-07-11,Central,Office Supplies,Storage,338,-33.804,Logan Haushalter,Consumer
2013-08-09,Central,Office Supplies,Fasteners,11,3.6296,Jill Fjeld,Consumer
2013-08-09,Central,Office Supplies,Paper,54,17.5344,Jill Fjeld,Consumer
2013-08-28,Central,Office Supplies,Paper,4,1.1466,Sung Shariari,Consumer
2013-08-28,Central,Office Supplies,Paper,5,1.6762,Sung Shariari,Consumer
2013-08-28,Central,Office Supplies,Supplies,55,6.2064,Sung Shariari,Consumer
2013-08-28,Central,Office Supplies,Supplies,52,-10.948,Sung Shariari,Consumer
2013-09-07,Central,Office Supplies,Paper,42,15.196,Yoseph Carroll,Corporate
2013-09-09,Central,Office Supplies,Art,70,6.1572,Ken Black,Corporate
2013-11-04,Central,Office Supplies,Paper,9,3.3524,Patrick Jones,Corporate
2013-11-08,Central,Office Supplies,Storage,314,19.6305,Michael Chen,Consumer
2013-11-25,Central,Office Supplies,Art,14,1.5795,Neola Schneider,Consumer
2013-11-25,Central,Office Supplies,Fasteners,4,0.8688,Neola Schneider,Consumer
2013-11-25,Central,Office Supplies,Paper,74,23.235,Neola Schneider,Consumer
2013-11-25,Central,Office Supplies,Storage,42,3.668,Neola Schneider,Consumer
2014-03-03,Central,Office Supplies,Supplies,7,-1.3952,Stewart Carmichael,Corporate
2014-03-04,Central,Office Supplies,Paper,27,9.744,Richard Eichhorn,Consumer
2014-03-07,Central,Office Supplies,Art,63,4.7616,Don Weiss,Consumer
2014-03-07,Central,Office Supplies,Labels,5,1.7248,Don Weiss,Consumer
2014-03-19,Central,Office Supplies,Art,24,6.5538,Edward Nazzal,Consumer
2014-03-26,Central,Office Supplies,Paper,7,2.14,Duane Benoit,Consumer
2014-06-09,Central,Office Supplies,Paper,85,28.7064,Tiffany House,Corporate
2014-06-09,Central,Office Supplies,Supplies,24,2.079,Tiffany House,Corporate
2014-06-10,Central,Office Supplies,Storage,721,54.057,Noah Childs,Corporate
2014-06-20,Central,Office Supplies,Storage,154,-32.6366,Frank Olsen,Consumer
2014-06-20,Central,Office Supplies,Supplies,11,0.8388,Frank Olsen,Consumer
2014-07-06,Central,Office Supplies,Paper,31,11.2752,Linda Southworth,Corporate
2014-07-06,Central,Office Supplies,Paper,16,5.6376,Linda Southworth,Corporate
2014-08-08,Central,Office Supplies,Storage,118,-25.109,Chloris Kastensmidt,Consumer
2014-08-19,Central,Office Supplies,Storage,200,12.504,Russell Applegate,Consumer
2014-08-28,Central,Office Supplies,Art,6,0.372,Sanjit Engle,Consumer
2014-09-19,Central,Office Supplies,Envelopes,115,35.89,Pete Armstrong,Home Office
2014-10-13,Central,Office Supplies,Paper,10,3.7584,Matthew Grinstein,Home Office
2014-10-27,Central,Office Supplies,Storage,56,5.5616,Benjamin Farhat,Home Office
2014-10-28,Central,Office Supplies,Envelopes,16,5.544,Sally Hughsby,Corporate
2014-10-28,Central,Office Supplies,Paper,8,2.64,Sally Hughsby,Corporate
2014-10-31,Central,Office Supplies,Storage,54,4.0644,Ryan Akin,Consumer
2014-11-01,Central,Office Supplies,Art,5,0.5904,Adrian Hane,Home Office
2014-11-07,Central,Office Supplies,Storage,18,1.816,Harry Greene,Consumer
2014-11-13,Central,Office Supplies,Envelopes,12,4.4312,Lindsay Shagiari,Home Office
2014-11-13,Central,Office Supplies,Storage,78,-15.5904,Lindsay Shagiari,Home Office
2014-11-14,Central,Office Supplies,Storage,62,6.1792,Katrina Edelman,Corporate
2014-11-24,Central,Office Supplies,Paper,78,29.364,Jennifer Patt,Corporate
2014-11-24,Central,Office Supplies,Paper,36,12.7008,Jennifer Patt,Corporate
2014-12-25,Central,Office Supplies,Storage,264,19.824,Neola Schneider,Consumer
2014-12-26,Central,Office Supplies,Art,32,2.3808,Guy Armstrong,Consumer
2014-12-26,Central,Office Supplies,Supplies,45,5.0274,Guy Armstrong,Consumer
2011-01-10,Central,Office Supplies,Art,9,1.168,Melanie Seite,Consumer
2011-01-10,Central,Technology,Accessories,31,9.75,Melanie Seite,Consumer
2011-02-19,Central,Office Supplies,Storage,13,-2.5248,Aaron Bergman,Consumer
2011-02-24,Central,Office Supplies,Labels,7,2.3409,Michael Grace,Home Office
2011-03-01,Central,Office Supplies,Fasteners,19,-3.5325,Shahid Collister,Consumer
2011-03-01,Central,Office Supplies,Storage,130,-22.6716,Shahid Collister,Consumer
2011-03-30,Central,Office Supplies,Envelopes,336,113.3055,Mark Packer,Home Office
2011-03-30,Central,Technology,Phones,252,88.1804,Mark Packer,Home Office
2011-04-11,Central,Technology,Phones,758,265.4232,Gary Mitchum,Home Office
2011-05-11,Central,Technology,Accessories,58,7.264,Paul Gonzalez,Consumer
2011-05-11,Central,Technology,Phones,101,6.2995,Paul Gonzalez,Consumer
2011-05-20,Central,Office Supplies,Paper,10,3.6288,Matt Collister,Corporate
2011-05-20,Central,Office Supplies,Storage,67,-13.392,Matt Collister,Corporate
2011-05-20,Central,Technology,Accessories,21,-3.6372,Matt Collister,Corporate
2011-06-09,Central,Office Supplies,Art,70,6.1572,Carl Weiss,Home Office
2011-06-09,Central,Technology,Accessories,64,10.3974,Carl Weiss,Home Office
2011-06-09,Central,Technology,Phones,8,0.5994,Carl Weiss,Home Office
2011-06-15,Central,Office Supplies,Paper,37,11.8768,Pamela Stobb,Consumer
2011-06-20,Central,Office Supplies,Paper,12,4.0768,Sam Craven,Consumer
2011-06-20,Central,Office Supplies,Paper,16,5.4432,Sam Craven,Consumer
2011-06-20,Central,Office Supplies,Storage,509,-127.372,Sam Craven,Consumer
2011-06-20,Central,Technology,Phones,202,20.1584,Sam Craven,Consumer
2011-07-11,Central,Office Supplies,Paper,10,3.6288,Michael Nguyen,Consumer
2011-07-11,Central,Technology,Phones,576,43.1976,Michael Nguyen,Consumer
2011-07-12,Central,Office Supplies,Art,22,3.9004,Paul Van Hugh,Home Office
2011-07-12,Central,Office Supplies,Fasteners,3,0.5668,Paul Van Hugh,Home Office
2011-07-12,Central,Office Supplies,Paper,16,5.6112,Paul Van Hugh,Home Office
2011-07-26,Central,Technology,Accessories,431,-26.946,Luke Foster,Consumer
2011-09-08,Central,Office Supplies,Art,10,2.7324,Becky Martin,Consumer
2011-09-08,Central,Office Supplies,Art,32,6.8136,Becky Martin,Consumer
2011-09-08,Central,Office Supplies,Storage,276,-58.6347,Becky Martin,Consumer
2011-09-08,Central,Technology,Phones,144,8.9985,Becky Martin,Consumer
2011-09-14,Central,Office Supplies,Fasteners,6,-1.3608,Scott Cohen,Corporate
2011-09-14,Central,Office Supplies,Paper,7,2.14,Scott Cohen,Corporate
2011-10-10,Central,Technology,Phones,756,66.1451,Craig Molinari,Corporate
2011-10-10,Central,Technology,Phones,720,71.9952,Craig Molinari,Corporate
2011-10-14,Central,Technology,Copiers,2000,624.9875,Hunter Glantz,Consumer
2011-10-17,Central,Technology,Accessories,120,-17.9964,Tracy Blumstein,Consumer
2011-11-02,Central,Technology,Phones,89,7.7679,Patrick O'Brill,Consumer
2011-11-12,Central,Office Supplies,Storage,50,4.9632,Roy Französisch,Consumer
2011-11-12,Central,Technology,Accessories,128,25.5968,Darren Powers,Consumer
2011-11-14,Central,Office Supplies,Paper,21,7.2576,Candace McMahon,Corporate
2011-11-17,Central,Office Supplies,Envelopes,7,2.478,Cassandra Brandow,Consumer
2011-11-23,Central,Technology,Accessories,6,1.6632,Saphhira Shifley,Corporate
2011-11-25,Central,Office Supplies,Labels,6,1.9926,Matt Collister,Corporate
2011-11-25,Central,Office Supplies,Labels,3,0.882,Matt Collister,Corporate
2011-11-25,Central,Office Supplies,Paper,16,5.1012,Matt Collister,Corporate
2011-11-25,Central,Technology,Accessories,25,0.0,Matt Collister,Corporate
2011-12-02,Central,Office Supplies,Art,16,1.4406,Michael Dominguez,Corporate
2011-12-09,Central,Office Supplies,Paper,11,3.7408,Victoria Pisteka,Corporate
2011-12-09,Central,Office Supplies,Storage,237,20.7459,Victoria Pisteka,Corporate
2011-12-15,Central,Technology,Phones,41,-9.153,Mick Crebagga,Consumer
2011-12-16,Central,Technology,Accessories,320,95.9904,Sean Christensen,Consumer
2011-12-16,Central,Office Supplies,Paper,36,12.7008,Ed Jacobs,Consumer
2011-12-20,Central,Technology,Accessories,65,-8.18,William Brown,Consumer
2011-12-23,Central,Office Supplies,Paper,5,1.8144,Michelle Ellison,Corporate
2011-12-30,Central,Office Supplies,Envelopes,13,4.7067,Stefania Perrino,Corporate
2011-12-30,Central,Technology,Accessories,48,14.3952,Stefania Perrino,Corporate
2011-12-30,Central,Technology,Phones,329,28.7679,Stefania Perrino,Corporate
2011-12-30,Central,Technology,Phones,218,19.0386,Stefania Perrino,Corporate
2011-12-31,Central,Office Supplies,Envelopes,50,17.9684,Candace McMahon,Corporate
2012-01-03,Central,Office Supplies,Paper,10,3.6288,Sylvia Foulston,Corporate
2012-02-09,Central,Office Supplies,Labels,40,13.5324,Frank Atkinson,Corporate
2012-03-01,Central,Technology,Phones,96,34.742,Tracy Poddar,Corporate
2012-03-09,Central,Technology,Accessories,114,29.799,Noel Staavos,Corporate
2012-03-09,Central,Technology,Phones,360,22.4925,Noel Staavos,Corporate
2012-03-20,Central,Office Supplies,Fasteners,19,6.1308,Joe Kamberova,Consumer
2012-04-07,Central,Technology,Accessories,384,47.994,Peter Fuller,Consumer
2012-04-13,Central,Technology,Phones,240,17.9982,Frank Preis,Consumer
2012-04-18,Central,Office Supplies,Art,74,6.5058,Michael Paige,Corporate
2012-04-18,Central,Office Supplies,Art,8,0.8856,Michael Paige,Corporate
2012-04-18,Central,Office Supplies,Paper,16,5.4432,Michael Paige,Corporate
